Date,Close,Volume,Bullish_sentiment,Neutral_sentiment,Bearish_sentiment,Mov Avg_sentiment,Spread_sentiment,Average_sentiment,Close_sentiment
2004-05-27,1121.280029296875,1447500000,0.3611,0.2361,0.4028,0.4589749999999999,-0.0417,0.3761076426708409,1114.94
2004-06-03,1116.6400146484375,1232400000,0.3333,0.4048,0.2619,0.4271625,0.0713999999999999,0.3761076426708409,1124.99
2004-06-10,1136.469970703125,1160600000,0.5526,0.2895,0.1579,0.41655,0.3946999999999999,0.3761076426708409,1131.33
2004-06-17,1132.050048828125,1296700000,0.4141,0.3047,0.2813,0.4058124999999999,0.1328,0.3761076426708409,1133.56
2004-06-24,1140.6500244140625,1394900000,0.5641,0.2051,0.2308,0.413825,0.3333,0.3761076426708409,1144.06
2004-07-01,1128.93994140625,1495700000,0.5697,0.2727,0.1576,0.4363125,0.4121,0.3761076426708409,1140.84
2004-07-08,1109.1099853515625,1401100000,0.551,0.2347,0.2143,0.464075,0.3367,0.3761076426708409,1118.33
2004-07-15,1106.68994140625,1408700000,0.4737,0.2895,0.2368,0.47745,0.2369,0.3761076426708409,1111.47
2004-07-22,1096.8399658203125,1680800000,0.3571,0.4048,0.2381,0.47695,0.1189999999999999,0.3761076426708409,1093.88
2004-07-29,1100.4300537109375,1530100000,0.34,0.3,0.36,0.4777875,-0.0199999999999999,0.3761076426708409,1095.42
2004-08-05,1080.699951171875,1397400000,0.3099,0.3521,0.338,0.4474499999999999,-0.0281,0.3761076426708409,1098.63
2004-08-12,1063.22998046875,1405100000,0.3857,0.2143,0.4,0.4438999999999999,-0.0143,0.3761076426708409,1075.79
2004-08-19,1091.22998046875,1249400000,0.3488,0.3023,0.3488,0.4169874999999999,0.0,0.3761076426708409,1095.17
2004-08-26,1105.0899658203125,1023600000,0.4153,0.3305,0.2542,0.3976875000000001,0.1611,0.3761076426708409,1104.96
2004-09-02,1118.31005859375,1118400000,0.4151,0.3019,0.283,0.3807,0.1321,0.3761076426708409,1105.91
2004-09-09,1118.3800048828125,1371300000,0.505,0.2574,0.2376,0.3846125,0.2673999999999999,0.3761076426708409,1121.3
2004-09-16,1123.5,1113900000,0.4545,0.2273,0.3182,0.3967875,0.1363,0.3761076426708409,1125.82
2004-09-23,1108.3599853515625,1286300000,0.512,0.22,0.268,0.4182875,0.244,0.3761076426708409,1122.2
2004-09-30,1114.5799560546875,1748000000,0.4107,0.1964,0.3929,0.4308875,0.0177999999999999,0.3761076426708409,1114.8
2004-10-07,1130.6500244140625,1447500000,0.5693,0.2336,0.1971,0.4538375,0.3722,0.3761076426708409,1142.05
2004-10-14,1103.2900390625,1489500000,0.4471,0.2706,0.2824,0.4661249999999999,0.1647,0.3761076426708409,1113.65
2004-10-21,1106.489990234375,1673000000,0.4248,0.2876,0.2876,0.4673124999999999,0.1372,0.3761076426708409,1103.66
2004-10-28,1127.43994140625,1628200000,0.4231,0.2596,0.3173,0.4683124999999999,0.1057999999999999,0.3761076426708409,1125.4
2004-11-04,1161.6700439453125,1782700000,0.5714,0.2,0.2286,0.4766124999999999,0.3428,0.3761076426708409,1143.2
2004-11-11,1173.47998046875,1393000000,0.625,0.1591,0.2159,0.497925,0.4091,0.3761076426708409,1162.91
2004-11-18,1183.550048828125,1456700000,0.641,0.1346,0.2244,0.51405,0.4166,0.3761076426708409,1181.94
2004-11-24,1181.760009765625,1149600000,0.4948,0.2371,0.268,0.5245625,0.2268,0.3761076426708409,1181.76
2004-12-02,1190.3299560546875,1774900000,0.5676,0.1784,0.2541,0.52435,0.3135,0.3761076426708409,1191.37
2004-12-09,1189.239990234375,1624700000,0.5135,0.2342,0.2523,0.53265,0.2611999999999999,0.3761076426708409,1182.81
2004-12-16,1203.2099609375,1793900000,0.5253,0.2828,0.1919,0.5452125,0.3334,0.3761076426708409,1205.72
2004-12-23,1210.1300048828125,956100000,0.6023,0.2159,0.1818,0.5676125000000001,0.4205,0.3761076426708409,1209.57
2004-12-30,1213.550048828125,829800000,0.5766,0.2482,0.1752,0.5682625000000001,0.4014,0.3761076426708409,1213.45
2005-01-06,1187.8900146484375,1569100000,0.381,0.2738,0.3452,0.5377625,0.0358,0.3761076426708409,1183.74
2005-01-13,1177.449951171875,1510300000,0.3399,0.2614,0.3987,0.500125,-0.0588,0.3761076426708409,1184.52
2005-01-20,1175.4100341796875,1692000000,0.3366,0.3267,0.3366,0.4803499999999999,0.0,0.3761076426708409,1184.52
2005-01-27,1174.550048828125,1600600000,0.2643,0.3714,0.3643,0.4424375,-0.1,0.3761076426708409,1174.07
2005-02-03,1189.8900146484375,1554460000,0.4167,0.3333,0.25,0.4303375,0.1667,0.3761076426708409,1193.19
2005-02-10,1197.010009765625,1491670000,0.4375,0.3333,0.2292,0.4193624999999999,0.2083,0.3761076426708409,1191.99
2005-02-17,1200.75,1580120000,0.3636,0.3377,0.2987,0.3895249999999999,0.0648999999999999,0.3761076426708409,1210.34
2005-02-24,1200.199951171875,1518750000,0.3182,0.3636,0.3182,0.357225,0.0,0.3761076426708409,1190.8
2005-03-03,1210.469970703125,1616240000,0.3951,0.3333,0.2716,0.3589875,0.1235,0.3761076426708409,1210.08
2005-03-10,1209.25,1604020000,0.4966,0.255,0.2483,0.378575,0.2483,0.3761076426708409,1207.01
2005-03-17,1190.2099609375,1581930000,0.3247,0.3506,0.3247,0.3770875,0.0,0.3761076426708409,1188.07
2005-03-24,1171.4200439453125,1721720000,0.2323,0.3484,0.4194,0.3730875,-0.1871,0.3761076426708409,1172.53
2005-03-31,1180.5899658203125,2214230000,0.2843,0.2059,0.5098,0.3565375,-0.2255,0.3761076426708409,1181.41
2005-04-07,1191.1400146484375,1900620000,0.2774,0.2839,0.4387,0.336525,-0.1613,0.3761076426708409,1184.07
2005-04-14,1162.050048828125,2355040000,0.1648,0.4176,0.4176,0.311675,-0.2528,0.3761076426708409,1173.79
2005-04-21,1159.949951171875,2308560000,0.3684,0.3026,0.3289,0.3179499999999999,0.0394999999999999,0.3761076426708409,1137.51
2005-04-28,1143.219970703125,2182270000,0.2975,0.3554,0.3471,0.3057499999999999,-0.0496,0.3761076426708409,1156.38
2005-05-05,1172.6300048828125,1997100000,0.2857,0.2653,0.449,0.2793875,-0.1633,0.3761076426708409,1171.35
2005-05-12,1159.3599853515625,1995290000,0.3052,0.3312,0.3636,0.27695,-0.0583999999999999,0.3761076426708409,1171.11
2005-05-19,1191.0799560546875,1775860000,0.3892,0.3243,0.2865,0.2965624999999999,0.1027,0.3761076426708409,1185.56
2005-05-26,1197.6199951171875,1654110000,0.4414,0.3243,0.2342,0.3161999999999999,0.2072,0.3761076426708409,1190.01
2005-06-02,1204.2900390625,1813790000,0.4861,0.3194,0.1944,0.3422875,0.2916999999999999,0.3761076426708409,1202.22
2005-06-09,1200.9300537109375,1824120000,0.4598,0.3448,0.1954,0.3791625,0.2643999999999999,0.3761076426708409,1197.26
2005-06-16,1210.9599609375,1776040000,0.4805,0.3312,0.1883,0.393175,0.2922,0.3761076426708409,1206.58
2005-06-23,1200.72998046875,2029920000,0.4659,0.3523,0.1818,0.414225,0.2841,0.3761076426708409,1213.88
2005-06-30,1191.3299560546875,2109490000,0.4589,0.2466,0.2945,0.435875,0.1644,0.3761076426708409,1199.85
2005-07-07,1197.8699951171875,1952440000,0.430108,0.365591,0.204301,0.4514885,0.2258069999999999,0.3761076426708409,1194.94
2005-07-14,1226.5,2048710000,0.5789,0.2807,0.1404,0.475201,0.4385,0.3761076426708409,1227.92
2005-07-21,1227.0400390625,2129840000,0.4118,0.3137,0.2745,0.471501,0.1372999999999999,0.3761076426708409,1235.2
2005-07-28,1243.719970703125,2001680000,0.5752,0.2484,0.1765,0.4826385,0.3987,0.3761076426708409,1236.79
2005-08-04,1235.8599853515625,1981220000,0.4783,0.2609,0.2609,0.484951,0.2173999999999999,0.3761076426708409,1245.04
2005-08-11,1237.81005859375,1941560000,0.3974,0.3141,0.2885,0.4745635,0.1089,0.3761076426708409,1229.13
2005-08-18,1219.02001953125,1808170000,0.2929,0.303,0.404,0.4529384999999999,-0.1111,0.3761076426708409,1220.24
2005-08-25,1212.3699951171875,1571110000,0.3614,0.3253,0.3133,0.440751,0.0480999999999999,0.3761076426708409,1217.59
2005-09-01,1221.5899658203125,2229860000,0.3176,0.3059,0.3765,0.4266875,-0.0589,0.3761076426708409,1220.33
2005-09-08,1231.6700439453125,1955380000,0.4231,0.25,0.3269,0.4072125,0.0961999999999999,0.3761076426708409,1236.36
2005-09-15,1227.72998046875,2079340000,0.5143,0.2,0.2857,0.420025,0.2285999999999999,0.3761076426708409,1227.16
2005-09-22,1214.6199951171875,2424720000,0.3947,0.2807,0.3246,0.3974624999999999,0.0701,0.3761076426708409,1210.2
2005-09-29,1227.6800537109375,2176120000,0.3188,0.2899,0.3913,0.377525,-0.0725,0.3761076426708409,1216.89
2005-10-06,1191.489990234375,2792030000,0.5,0.2258,0.2742,0.39035,0.2258,0.3761076426708409,1196.39
2005-10-13,1176.8399658203125,2351150000,0.3896,0.1299,0.4805,0.4024375,-0.0908999999999999,0.3761076426708409,1177.68
2005-10-20,1177.800048828125,2617250000,0.4311,0.2096,0.3593,0.4111499999999999,0.0717999999999999,0.3761076426708409,1195.76
2005-10-27,1178.9000244140625,2395370000,0.3205,0.2179,0.4615,0.4115125,-0.141,0.3761076426708409,1191.38
2005-11-03,1219.93994140625,2716630000,0.4295,0.2949,0.2756,0.4123124999999999,0.1538999999999999,0.3761076426708409,1214.76
2005-11-10,1230.9599609375,2378460000,0.5862,0.1839,0.2299,0.4213,0.3563,0.3761076426708409,1220.65
2005-11-17,1242.800048828125,2298040000,0.5363,0.2458,0.2179,0.4389999999999999,0.3184,0.3761076426708409,1234.72
2005-12-01,1264.6700439453125,2614830000,0.5247,0.2407,0.2346,0.4739,0.2901,0.3761076426708409,1249.48
2005-12-08,1255.8399658203125,2178300000,0.4947,0.3158,0.1895,0.4870375,0.3051999999999999,0.3761076426708409,1257.37
2005-12-15,1270.93994140625,2180590000,0.4615,0.3173,0.2212,0.4908375,0.2403,0.3761076426708409,1267.43
2005-12-22,1268.1199951171875,1888500000,0.4103,0.3077,0.2821,0.5020625000000001,0.1281999999999999,0.3761076426708409,1268.66
2005-12-29,1254.4200439453125,1382540000,0.373,0.2619,0.3651,0.495,0.0079,0.3761076426708409,1258.17
2006-01-05,1273.47998046875,2433340000,0.2935,0.3043,0.4022,0.4584125,-0.1087,0.3761076426708409,1273.46
2006-01-12,1286.06005859375,2318350000,0.5896,0.2197,0.1908,0.4650749999999999,0.3988,0.3761076426708409,1294.18
2006-01-19,1285.0400390625,2444020000,0.5,0.2417,0.2583,0.4559124999999999,0.2417,0.3761076426708409,1277.93
2006-01-26,1273.8299560546875,2856780000,0.3077,0.359,0.3333,0.4287875,-0.0256,0.3761076426708409,1283.72
2006-02-02,1270.8399658203125,2565300000,0.447,0.2197,0.3333,0.422825,0.1137,0.3761076426708409,1282.46
2006-02-09,1263.780029296875,2441920000,0.4019,0.2523,0.3458,0.415375,0.0560999999999999,0.3761076426708409,1265.65
2006-02-16,1289.3800048828125,2251490000,0.4018,0.2411,0.3571,0.4143125,0.0447,0.3761076426708409,1280.0
2006-02-23,1287.7900390625,2144210000,0.4321,0.284,0.284,0.4217,0.1481,0.3761076426708409,1292.67
2006-03-02,1289.1400146484375,2494590000,0.4094,0.2992,0.2913,0.4361875,0.1180999999999999,0.3761076426708409,1291.24
2006-03-09,1272.22998046875,2140110000,0.4121,0.2802,0.3077,0.414,0.1044,0.3761076426708409,1278.47
2006-03-16,1305.3299560546875,2292180000,0.4655,0.2069,0.3276,0.4096875,0.1379,0.3761076426708409,1303.02
2006-03-23,1301.6700439453125,1980940000,0.4375,0.2875,0.275,0.4259125,0.1624999999999999,0.3761076426708409,1305.04
2006-03-30,1300.25,2294560000,0.3721,0.3023,0.3256,0.41655,0.0464999999999999,0.3761076426708409,1302.89
2006-04-06,1309.0400390625,2281680000,0.4767,0.2907,0.2326,0.4259,0.2441,0.3761076426708409,1311.56
2006-04-13,1289.1199951171875,1891940000,0.4536,0.268,0.2784,0.432375,0.1752,0.3761076426708409,1288.12
2006-04-20,1311.4599609375,2512920000,0.3373,0.2544,0.4083,0.420525,-0.071,0.3761076426708409,1309.93
2006-04-27,1309.719970703125,2772010000,0.4211,0.2193,0.3596,0.4219875,0.0615,0.3761076426708409,1310.61
2006-05-04,1312.25,2431450000,0.4589,0.2055,0.3356,0.4278375,0.1232999999999999,0.3761076426708409,1308.12
2006-05-11,1305.9200439453125,2531520000,0.549,0.1765,0.2745,0.4382749999999999,0.2745,0.3761076426708409,1322.85
2006-05-18,1261.81005859375,2537490000,0.3939,0.1697,0.4364,0.4328249999999999,-0.0425,0.3761076426708409,1270.32
2006-05-25,1272.8800048828125,2372730000,0.3304,0.2143,0.4554,0.4276125,-0.125,0.3761076426708409,1258.57
2006-06-01,1285.7099609375,2360160000,0.3077,0.1923,0.5,0.4064875,-0.1923,0.3761076426708409,1285.71
2006-06-08,1257.9300537109375,3543790000,0.2623,0.2869,0.4508,0.382575,-0.1885,0.3761076426708409,1249.72
2006-06-15,1256.1600341796875,2775480000,0.2641,0.1861,0.5498,0.373425,-0.2856999999999999,0.3761076426708409,1243.04
2006-06-22,1245.5999755859375,2148180000,0.344,0.24,0.416,0.3637875,-0.072,0.3761076426708409,1244.7
2006-06-29,1272.8699951171875,2621250000,0.386,0.2164,0.3977,0.354675,-0.0116999999999999,0.3761076426708409,1255.88
2006-07-06,1274.0799560546875,2009160000,0.377,0.1967,0.4262,0.333175,-0.0492,0.3761076426708409,1274.08
2006-07-13,1242.280029296875,2545760000,0.365,0.2409,0.3942,0.3295625,-0.0292,0.3761076426708409,1242.28
2006-07-20,1249.1300048828125,2345580000,0.2385,0.1835,0.578,0.318075,-0.3394999999999999,0.3761076426708409,1255.69
2006-07-27,1263.199951171875,2776710000,0.3488,0.2209,0.4302,0.3232125,-0.0814,0.3761076426708409,1268.4
2006-08-03,1280.27001953125,2728440000,0.3146,0.2135,0.4719,0.32975,-0.1573,0.3761076426708409,1280.27
2006-08-10,1271.81005859375,2402190000,0.3659,0.2195,0.4146,0.342475,-0.0487,0.3761076426708409,1271.81
2006-08-17,1297.47998046875,2458340000,0.3053,0.3368,0.3579,0.3376375,-0.0525999999999999,0.3761076426708409,1294.21
2006-08-24,1296.06005859375,1930320000,0.3935,0.2323,0.3742,0.3385749999999999,0.0193,0.3761076426708409,1291.94
2006-08-31,1303.8199462890625,1974540000,0.4157,0.3258,0.2584,0.3434125,0.1573,0.3761076426708409,1302.93
2006-09-07,1294.02001953125,2325850000,0.4299,0.271,0.2991,0.351525,0.1308,0.3761076426708409,1297.79
2006-09-14,1316.280029296875,2351220000,0.4795,0.137,0.3836,0.38165,0.0958999999999999,0.3761076426708409,1316.28
2006-09-21,1318.030029296875,2627440000,0.4775,0.1802,0.3423,0.3977374999999999,0.1352,0.3761076426708409,1326.9
2006-09-28,1338.8800048828125,2397820000,0.5132,0.1579,0.3289,0.4225624999999999,0.1842999999999999,0.3761076426708409,1336.87
2006-10-05,1353.219970703125,2817240000,0.3778,0.1556,0.4667,0.42405,-0.0888999999999999,0.3761076426708409,1348.56
2006-10-12,1362.8299560546875,2514350000,0.4898,0.1327,0.3776,0.4471125,0.1122,0.3761076426708409,1357.88
2006-10-19,1366.9599609375,2619830000,0.542,0.1603,0.2977,0.4656749999999999,0.2443,0.3761076426708409,1366.96
2006-10-26,1389.0799560546875,2793350000,0.5217,0.1739,0.3043,0.478925,0.2174,0.3761076426708409,1385.15
2006-11-02,1367.3399658203125,2646180000,0.4375,0.1938,0.3688,0.4798749999999999,0.0686999999999999,0.3761076426708409,1366.31
2006-11-09,1378.3299560546875,3012050000,0.506,0.2289,0.2651,0.4831875,0.2409,0.3761076426708409,1378.33
2006-11-16,1399.760009765625,2835730000,0.4656,0.229,0.3053,0.4817,0.1603,0.3761076426708409,1400.08
2006-11-30,1400.6300048828125,4006230000,0.4022,0.1229,0.4749,0.473025,-0.0726999999999999,0.3761076426708409,1395.97
2006-12-07,1407.2900390625,2743150000,0.3894,0.1947,0.4159,0.4604750000000001,-0.0264999999999999,0.3761076426708409,1412.9
2006-12-14,1425.489990234375,2729700000,0.4133,0.2067,0.38,0.4443875,0.0332999999999999,0.3761076426708409,1422.34
2006-12-21,1418.300048828125,2322410000,0.3908,0.1839,0.4253,0.428025,-0.0345,0.3761076426708409,1425.84
2006-12-28,1424.72998046875,1508570000,0.46,0.18,0.36,0.4308375,0.1,0.3761076426708409,1424.73
2007-01-04,1418.3399658203125,3004460000,0.4914,0.2155,0.2931,0.4290125,0.1982999999999999,0.3761076426708409,1418.34
2007-01-11,1423.8199462890625,2857870000,0.4444,0.213,0.3426,0.4263625,0.1018,0.3761076426708409,1418.78
2007-01-18,1426.3699951171875,2822430000,0.5778,0.1515,0.2727,0.4461625,0.3051,0.3761076426708409,1426.37
2007-01-25,1423.9000244140625,2994330000,0.3951,0.2716,0.3333,0.445275,0.0618,0.3761076426708409,1436.31
2007-02-01,1445.93994140625,2914890000,0.4632,0.2316,0.3053,0.4544999999999999,0.1578999999999999,0.3761076426708409,1445.94
2007-02-08,1448.31005859375,2816180000,0.4615,0.2385,0.3,0.460525,0.1615,0.3761076426708409,1450.02
2007-02-15,1456.81005859375,2490920000,0.4757,0.2136,0.3107,0.4711375,0.165,0.3761076426708409,1456.81
2007-02-22,1456.3800048828125,1950770000,0.5385,0.2385,0.2231,0.48095,0.3154,0.3761076426708409,1459.85
2007-03-01,1403.1700439453125,3874910000,0.3663,0.2376,0.396,0.4653125,-0.0297,0.3761076426708409,1406.01
2007-03-08,1401.8900146484375,3014850000,0.358,0.1932,0.4489,0.4545125,-0.0909,0.3761076426708409,1406.18
2007-03-15,1392.280029296875,2821900000,0.3299,0.2165,0.4536,0.423525,-0.1236999999999999,0.3761076426708409,1392.28
2007-03-22,1434.5400390625,3129970000,0.4388,0.2302,0.3309,0.4289875,0.1079,0.3761076426708409,1431.64
2007-03-29,1422.530029296875,2854710000,0.4268,0.3171,0.2561,0.4244375,0.1707,0.3761076426708409,1422.53
2007-04-05,1443.760009765625,2357230000,0.3226,0.2796,0.3978,0.407075,-0.0751999999999999,0.3761076426708409,1439.37
2007-04-12,1447.800048828125,2770570000,0.4085,0.2113,0.3803,0.398675,0.0281999999999999,0.3761076426708409,1438.87
2007-04-19,1470.72998046875,2913610000,0.4694,0.2347,0.2959,0.3900375,0.1735,0.3761076426708409,1472.5
2007-04-26,1494.25,3211800000,0.3924,0.2278,0.3797,0.3933,0.0127,0.3761076426708409,1495.42
2007-05-03,1502.3900146484375,3007970000,0.2857,0.1714,0.5429,0.3842624999999999,-0.2572,0.3761076426708409,1495.92
2007-05-10,1491.469970703125,3031240000,0.4286,0.1429,0.4286,0.3965999999999999,0.0,0.3761076426708409,1512.58
2007-05-17,1512.75,2868640000,0.3839,0.25,0.3661,0.3897375,0.0178,0.3761076426708409,1514.14
2007-05-24,1507.510009765625,3365530000,0.3735,0.241,0.3855,0.383075,-0.012,0.3761076426708409,1522.28
2007-05-31,1530.6199951171875,3335530000,0.3333,0.2188,0.4479,0.3844125,-0.1146,0.3761076426708409,1530.23
2007-06-07,1490.719970703125,3538470000,0.4059,0.1683,0.4257,0.3840874999999999,-0.0198,0.3761076426708409,1517.38
2007-06-14,1522.969970703125,2813630000,0.373,0.1905,0.4365,0.3720375,-0.0635,0.3761076426708409,1515.67
2007-06-21,1522.18994140625,3161110000,0.4316,0.2316,0.3368,0.3769375,0.0948,0.3761076426708409,1512.84
2007-06-28,1505.7099609375,3006710000,0.3902,0.252,0.3577,0.3899999999999999,0.0324999999999999,0.3761076426708409,1515.67
2007-07-05,1525.4000244140625,2622950000,0.4384,0.2329,0.3288,0.391225,0.1096,0.3761076426708409,1524.87
2007-07-12,1547.699951171875,3489600000,0.4364,0.2636,0.3,0.3977875,0.1364,0.3761076426708409,1518.76
2007-07-19,1553.0799560546875,3251450000,0.4177,0.2152,0.3671,0.4033125,0.0506,0.3761076426708409,1546.17
2007-07-26,1482.6600341796875,4472550000,0.4421,0.1895,0.3684,0.4169124999999999,0.0736999999999999,0.3761076426708409,1517.91
2007-08-02,1472.199951171875,4368850000,0.4588,0.1412,0.4,0.423525,0.0587999999999999,0.3761076426708409,1451.59
2007-08-09,1453.0899658203125,5889600000,0.4576,0.1525,0.3898,0.4341,0.0678,0.3761076426708409,1497.49
2007-08-16,1411.27001953125,6509300000,0.4222,0.1222,0.4556,0.432925,-0.0333999999999999,0.3761076426708409,1406.7
2007-08-23,1462.5,3084390000,0.4128,0.156,0.4312,0.4357499999999999,-0.0184,0.3761076426708409,1464.07
2007-08-30,1457.6400146484375,2582960000,0.403,0.1343,0.4627,0.431325,-0.0596999999999999,0.3761076426708409,1463.76
2007-09-06,1478.550048828125,2459590000,0.3838,0.1919,0.4242,0.4247499999999999,-0.0404,0.3761076426708409,1472.29
2007-09-13,1483.949951171875,2877080000,0.4,0.2471,0.3529,0.4225374999999999,0.0471,0.3761076426708409,1471.56
2007-09-20,1518.75,2957700000,0.3924,0.2911,0.3165,0.4163249999999999,0.0759,0.3761076426708409,1529.03
2007-09-27,1531.3800048828125,2872180000,0.4937,0.1646,0.3418,0.4206875,0.1519,0.3761076426708409,1525.42
2007-10-04,1542.8399658203125,2690430000,0.5181,0.2289,0.253,0.4282499999999999,0.2651,0.3761076426708409,1539.59
2007-10-11,1554.4100341796875,3911260000,0.5464,0.1959,0.2577,0.443775,0.2887,0.3761076426708409,1562.47
2007-10-18,1540.0799560546875,3203210000,0.4196,0.2232,0.3571,0.4446249999999999,0.0625,0.3761076426708409,1541.24
2007-10-25,1514.4000244140625,4183960000,0.3125,0.2054,0.4821,0.4333125,-0.1695999999999999,0.3761076426708409,1515.88
2007-11-01,1508.43994140625,4241470000,0.4471,0.1882,0.3647,0.441225,0.0823999999999999,0.3761076426708409,1549.38
2007-11-08,1474.77001953125,5439720000,0.3619,0.1238,0.5143,0.4364625,-0.1523999999999999,0.3761076426708409,1475.62
2007-11-15,1451.1500244140625,3941010000,0.3301,0.1748,0.4951,0.428675,-0.1649999999999999,0.3761076426708409,1470.58
2007-11-29,1469.719970703125,3524730000,0.2857,0.1531,0.5612,0.3698875,-0.2755,0.3761076426708409,1469.02
2007-12-06,1507.3399658203125,3568570000,0.4065,0.1951,0.3984,0.3524,0.0080999999999999,0.3761076426708409,1485.01
2007-12-13,1488.4100341796875,3635170000,0.4762,0.1667,0.3571,0.359475,0.1191,0.3761076426708409,1479.66
2007-12-20,1460.1199951171875,3526890000,0.3585,0.1698,0.4717,0.3652249999999999,-0.1132,0.3761076426708409,1453.0
2007-12-27,1476.27001953125,2365770000,0.3,0.2,0.5,0.3468374999999999,-0.2,0.3761076426708409,1496.45
2008-01-03,1447.1600341796875,3429500000,0.2571,0.1905,0.5524,0.3337374999999999,-0.2953,0.3761076426708409,1450.38
2008-01-10,1420.3299560546875,5170490000,0.1963,0.215,0.5888,0.3170125,-0.3924999999999999,0.3761076426708409,1409.13
2008-01-17,1333.25,5303130000,0.243,0.213,0.5444,0.3154125,-0.3014,0.3761076426708409,1373.2
2008-01-24,1352.0699462890625,5735300000,0.2514,0.1585,0.5902,0.311125,-0.3387999999999999,0.3761076426708409,1338.6
2008-01-31,1378.550048828125,4970290000,0.3008,0.2105,0.4887,0.2979124999999999,-0.1879,0.3761076426708409,1355.81
2008-02-07,1336.9100341796875,4589160000,0.3411,0.1869,0.472,0.2810249999999999,-0.1308999999999999,0.3761076426708409,1326.45
2008-02-14,1348.8599853515625,3644760000,0.3333,0.2481,0.4186,0.277875,-0.0853,0.3761076426708409,1367.21
2008-02-21,1342.530029296875,3696660000,0.3318,0.2212,0.447,0.28185,-0.1152,0.3761076426708409,1348.78
2008-02-28,1367.6800537109375,3938580000,0.3431,0.2044,0.4526,0.2926,-0.1094999999999999,0.3761076426708409,1380.02
2008-03-06,1304.3399658203125,4323460000,0.2198,0.2637,0.5165,0.2955375,-0.2966999999999999,0.3761076426708409,1333.7
2008-03-13,1315.47998046875,5073360000,0.2042,0.2042,0.5915,0.2906875,-0.3873,0.3761076426708409,1308.77
2008-03-20,1329.510009765625,6145220000,0.2521,0.2051,0.5427,0.290775,-0.2905999999999999,0.3761076426708409,1298.42
2008-03-27,1325.760009765625,4037930000,0.416,0.248,0.336,0.305175,0.0799999999999999,0.3761076426708409,1341.13
2008-04-03,1369.31005859375,3920100000,0.367,0.2394,0.3936,0.3084125,-0.0266,0.3761076426708409,1367.53
2008-04-10,1360.550048828125,3686150000,0.4576,0.1695,0.3729,0.3239499999999999,0.0847,0.3761076426708409,1354.49
2008-04-17,1365.56005859375,3713880000,0.3037,0.2094,0.4869,0.3204375,-0.1831999999999999,0.3761076426708409,1364.71
2008-04-24,1388.8199462890625,4461660000,0.4667,0.2583,0.275,0.3358874999999999,0.1916999999999999,0.3761076426708409,1379.93
2008-05-01,1409.3399658203125,4448780000,0.5329,0.2039,0.2632,0.375025,0.2697,0.3761076426708409,1385.59
2008-05-08,1397.6800537109375,3827550000,0.5281,0.2247,0.2472,0.4155125,0.2809,0.3761076426708409,1389.39
2008-05-15,1423.5699462890625,3836480000,0.4516,0.2516,0.2968,0.44045,0.1548,0.3761076426708409,1408.66
2008-05-22,1394.3499755859375,3955960000,0.463,0.1944,0.3426,0.4463250000000001,0.1204,0.3761076426708409,1390.71
2008-05-29,1398.260009765625,3894440000,0.3136,0.2288,0.4576,0.4396500000000001,-0.144,0.3761076426708409,1390.84
2008-06-05,1404.050048828125,4350790000,0.4348,0.1848,0.3804,0.4368000000000001,0.0544,0.3761076426708409,1377.2
2008-06-12,1339.8699951171875,4734240000,0.3125,0.1518,0.5357,0.4379,-0.2231999999999999,0.3761076426708409,1335.49
2008-06-19,1342.8299560546875,4811670000,0.3298,0.2128,0.4574,0.4207875,-0.1276,0.3761076426708409,1337.81
2008-06-26,1283.1500244140625,5231280000,0.3125,0.1648,0.5227,0.3932375,-0.2102,0.3761076426708409,1321.97
2008-07-03,1262.9000244140625,3247590000,0.2393,0.2393,0.5214,0.3571375,-0.2820999999999999,0.3761076426708409,1261.52
2008-07-10,1253.3900146484375,5840430000,0.2217,0.2266,0.5517,0.3284,-0.3299999999999999,0.3761076426708409,1244.69
2008-07-17,1260.3199462890625,7365210000,0.25,0.1686,0.5814,0.301775,-0.3314,0.3761076426708409,1245.36
2008-07-24,1252.5400390625,6127980000,0.3582,0.2014,0.4403,0.30735,-0.0821,0.3761076426708409,1282.19
2008-07-31,1267.3800048828125,5346050000,0.4,0.1882,0.4118,0.303,-0.0117999999999999,0.3761076426708409,1284.26
2008-08-07,1266.0699462890625,5319380000,0.3561,0.2197,0.4242,0.30845,-0.0681,0.3761076426708409,1289.19
2008-08-14,1292.9300537109375,4064000000,0.4286,0.1818,0.3896,0.3208,0.0389999999999999,0.3761076426708409,1285.83
2008-08-21,1277.719970703125,4032590000,0.381,0.246,0.373,0.3293625,0.008,0.3761076426708409,1274.54
2008-08-28,1300.6800537109375,3854280000,0.3068,0.2386,0.4545,0.3378,-0.1477,0.3761076426708409,1281.66
2008-09-04,1236.8299560546875,5212500000,0.3704,0.1975,0.4321,0.3563874999999999,-0.0616999999999999,0.3761076426708409,1274.98
2008-09-11,1249.050048828125,6869250000,0.2927,0.1585,0.5488,0.361725,-0.2560999999999999,0.3761076426708409,1232.04
2008-09-18,1206.510009765625,10082690000,0.2721,0.1837,0.5442,0.3509624999999999,-0.2721,0.3761076426708409,1156.39
2008-09-25,1209.1800537109375,5877640000,0.3404,0.2021,0.4574,0.3435125,-0.1169999999999999,0.3761076426708409,1185.87
